관리번호,운동기구명,동시사용인원,운동기구설치일,공원관리번호,공원명,관리기관전화번호,관리기관명,데이터기준일자,안내판유무,운동기구시설상태,운동기구특성,운동기구수리필요,운동기구너비(W),운동기구길이(L),운동기구높이(H),KC인증유무,위치명,설치위치,위도,경도,도로명주소,지번주소,행정동,제조사이름,제조사주소,제조사전화번호,제조사팩스번호,제조사홈페이지,전경사진,안내판사진
"27260-00074-02-05-030","다리근육풀기",2,"2010-05-01","27260-00074","화랑공원","053-666-2865","대구광역시 수성구청","2022-12-09","Y","보통","다리","N",1.08,0.96,2.13,"N","화랑공원",6,35.8705482483,128.6391296387,"대구광역시 수성구 만촌로 151","대구광역시 수성구 만촌동 1417","만촌1동","(주)디자인파크개발","서울특별시 강서구 공항동 11-10 (주)케이티공항지점2층","02-2665-6006","02-706-9773","www.dp566.com","27260-00074-02-05-030-01.jpg","27260-00074-02-05-030-02.jpg"
"27290-00020-02-05-014","등허리지압",2,"2020-05-11","27290-00020","월곡공원","053-667-3631","대구광역시 달서구청","2022-12-09","Y","양호","등,허리,혈액순환","N",0.79,1.35,1.84,"N","월곡공원",5,35.8179773234,128.5452632705,"대구광역시 달서구 상인로 134-9","대구광역시 달서구 상인동 881-1","상인1동","(주)삼형스포메디","경상북도 경산시 압량면 신대길 26","053-963-7072","053-963-7073","www.samhyung.co.kr","27290-00020-02-05-014-01.jpg","27290-00020-02-05-014-02.jpg"
"27260-00074-02-05-031","등허리지압",2,"2010-05-01","27260-00074","화랑공원","053-666-2865","대구광역시 수성구청","2022-12-09","Y","보통","허리,등","N",0.82,1.54,2.11,"N","화랑공원",6,35.8705368042,128.6390838623,"대구광역시 수성구 만촌로 151","대구광역시 수성구 만촌동 1417","만촌1동","(주)디자인파크개발","서울특별시 강서구 공항대로69 KT공항지점 2층","02-2665-6006","02-706-9773","www.dp566.com","27260-00074-02-05-031-01.jpg","27260-00074-02-05-031-02.jpg"
"27290-00020-02-05-015","노젓기",2,"2020-05-11","27290-00020","월곡공원","053-667-3631","대구광역시 달서구청","2022-12-09","Y","보통","심폐,상체,허리,복부","N",1.25,1.79,1.84,"N","월곡공원",5,35.8179280309,128.5452478769,"대구광역시 달서구 상인로 134-9","대구광역시 달서구 상인동 881-1","상인1동","(주)삼형스포메디","경상북도 경산시 압량면 신대길 26","053-963-7072","053-963-7073","www.samhyung.co.kr","27290-00020-02-05-015-01.jpg","27290-00020-02-05-015-02.jpg"
"27140-00089-02-05-013","기타",2,"2020-03-20","27140-00089","봉무공원","053-662-2863","대구광역시 동구청","2022-12-09","Y","양호","팔,어깨,옆구리","N",0.79,1.41,2.42,"N","봉무공원",2,35.9270133972,128.6555175781,"","대구광역시 동구 봉무동 산 135-2","불로.봉무동","(주)디자인파크개발","서울시 강서구 마곡서로 133 (마곡엠밸리) 713동 404호 (주)디자인파크개발","02-2665-6006","","www.designpark.or.kr","27140-00089-02-05-013-01.jpg","27140-00089-02-05-013-02.jpg"
"27290-00020-02-05-016","오금펴기",2,"2020-05-11","27290-00020","월곡공원","053-667-3631","대구광역시 달서구청","2022-12-09","Y","양호","다리,허리","N",0.80,1.40,1.84,"N","월곡공원",5,35.8179515051,128.5452282018,"대구광역시 달서구 상인로 134-9","대구광역시 달서구 상인동 881-1","상인1동","(주)삼형스포메디","경상북도 경산시 압량면 신대길 26","053-963-7072","053-963-7073","www.samhyung.co.kr","27290-00020-02-05-016-01.jpg","27290-00020-02-05-016-02.jpg"
"27140-00089-02-05-014","달리기",1,"2020-03-20","27140-00089","봉무공원","053-662-2863","대구광역시 동구청","2022-12-09","Y","보통","심폐,상체,하체,허리,팔,다리","N",0.41,1.46,1.58,"N","봉무공원",2,35.9270248413,128.655456543,"","대구광역시 동구 봉무동 산 135-2","불로.봉무동","(주)디자인파크개발","서울특별시 강서구 공항동 11-10 (주)케이티공항사옥2층","02-2665-6006","02-706-9773","www.dp566.com","27140-00089-02-05-014-01.jpg","27140-00089-02-05-014-02.jpg"
"27260-00074-02-05-032","윗몸일으키기",2,"2010-05-01","27260-00074","화랑공원","053-666-2865","대구광역시 수성구청","2022-12-09","N","보통","복부,허리","N",1.24,1.36,0.53,"N","화랑공원",6,35.8705978394,128.6394195557,"대구광역시 수성구 만촌로 151","대구광역시 수성구 만촌동 1417","만촌1동","","","","","","27260-00074-02-05-032-01.jpg","27260-00074-02-05-032-02.jpg"
"27200-00029-02-05-026","다리근육풀기",3,"2021-06-30","27200-00029","앞산공원","053-803-7430","대구광역시 앞산공원관리사무소","2022-12-09","Y","보통","다리","N",0.94,0.94,1.21,"N","앞산공원",3,35.8233908416,128.6000745178,"","대구광역시 남구 대명동 산 227-5","대명9동","(주)디자인파크개발","","02-706-9775","","www.dp566.com","27200-00029-02-05-026-01.jpg","27200-00029-02-05-026-02.jpg"
"27200-00029-02-05-027","팔돌리기",2,"2021-06-30","27200-00029","앞산공원","053-803-7430","대구광역시 앞산공원관리사무소","2022-12-09","Y","보통","어깨","N",1.10,0.71,1.86,"N","앞산공원",3,35.8234191959,128.6000709488,"","대구광역시 남구 대명동 산 227-5","대명9동","(주)디자인파크개발","서울특별시 강서구 공항동 11-10 (주)케이티공항사옥2층","02-2665-6006","02-706-9773","www.dp566.com","27200-00029-02-05-027-01.jpg","27200-00029-02-05-027-02.jpg"
"27200-00029-02-05-028","공중걷기",1,"2021-06-30","27200-00029","앞산공원","053-803-7430","대구광역시 앞산공원관리사무소","2022-12-09","Y","보통","엉덩이,무릎,발목,발,하체","N",1.09,0.45,1.42,"N","앞산공원",3,35.8234444802,128.6000670304,"","대구광역시 남구 대명동 산 227-5","대명9동","(주)디자인파크개발","서울특별시 강서구 공항동 11-10 (주)케이티공항사옥2층","02-2665-6006","02-706-9773","www.dp566.com","27200-00029-02-05-028-01.jpg","27200-00029-02-05-028-02.jpg"
"27200-00029-02-05-029","달리기",1,"2021-06-30","27200-00029","앞산공원","053-803-7430","대구광역시 앞산공원관리사무소","2022-12-09","Y","보통","심폐,상체,하체,허리,팔,다리","N",0.47,1.15,1.59,"N","앞산공원",3,35.823466102,128.6000674645,"","대구광역시 남구 대명동 산 227-5","대명9동","(주)디자인파크개발","서울특별시 강서구 공항동 11-10 (주)케이티공항사옥2층","02-2665-6006","02-706-9773","www.dp566.com","27200-00029-02-05-029-01.jpg","27200-00029-02-05-029-02.jpg"
"27200-00029-02-05-030","파도타기",2,"2021-06-30","27200-00029","앞산공원","053-803-7430","대구광역시 앞산공원관리사무소","2022-12-09","Y","보통","하체,옆구리","N",0.84,0.99,1.33,"N","앞산공원",3,35.8234943783,128.600064436,"","대구광역시 남구 대명동 산 227-5","대명9동","(주)디자인파크개발","서울특별시 강서구 공항동 11-10 (주)케이티공항사옥2층","02-2665-6006","02-706-9773","www.dp566.com","27200-00029-02-05-030-01.jpg","27200-00029-02-05-030-02.jpg"
"27200-00029-02-05-031","오금펴기",2,"2021-06-30","27200-00029","앞산공원","053-803-7430","대구광역시 앞산공원관리사무소","2022-12-09","Y","보통","하체,무릎","N",0.43,1.87,1.49,"N","앞산공원",3,35.8235310852,128.600059917,"","대구광역시 남구 대명동 산 227-5","대명9동","(주)디자인파크개발","서울특별시 강서구 공항동 11-10 (주)케이티공항사옥2층","02-2665-6006","02-706-9773","www.dp566.com","27200-00029-02-05-031-01.jpg","27200-00029-02-05-031-02.jpg"
"27200-00029-02-05-032","역기내(올)리기",2,"2021-06-30","27200-00029","앞산공원","053-803-7430","대구광역시 앞산공원관리사무소","2022-12-09","Y","보통","상체,등,이두근,전완근,손목,팔목","N",0.78,2.20,1.67,"N","앞산공원",3,35.8235636357,128.6000517185,"","대구광역시 남구 대명동 산 227-5","대명9동","(주)디자인파크개발","서울특별시 강서구 공항동 11-10 (주)케이티공항사옥2층","02-2665-6006","02-706-9773","www.dp566.com","27200-00029-02-05-032-01.jpg","27200-00029-02-05-032-02.jpg"
"27200-00029-02-05-033","역기내(올)리기",2,"2021-06-30","27200-00029","앞산공원","053-803-7430","대구광역시 앞산공원관리사무소","2022-12-09","Y","보통","상체,가슴,어깨,삼두근,팔목","N",0.70,2.10,2.05,"N","앞산공원",3,35.8235910668,128.6000444876,"","대구광역시 남구 대명동 산 227-5","대명9동","(주)디자인파크개발","서울특별시 강서구 공항동 11-10 (주)케이티공항사옥2층","02-2665-6006","02-706-9773","www.dp566.com","27200-00029-02-05-033-01.jpg","27200-00029-02-05-033-02.jpg"
"27200-00029-02-05-034","기타",2,"2021-06-30","27200-00029","앞산공원","053-803-7430","대구광역시 앞산공원관리사무소","2022-12-09","N","보통","상체,등","N",0.58,1.91,1.70,"N","앞산공원",3,35.8236075712,128.600045741,"","대구광역시 남구 대명동 산 227-5","대명9동","","","","","","27200-00029-02-05-034-01.jpg","27200-00029-02-05-034-02.jpg"
"27200-00029-02-05-035","허리돌리기",3,"2021-06-30","27200-00029","앞산공원","053-803-7430","대구광역시 앞산공원관리사무소","2022-12-09","Y","보통","허리,복부","N",1.27,1.18,1.40,"N","앞산공원",3,35.8236236685,128.600021168,"","대구광역시 남구 대명동 산 227-5","대명9동","(주)디자인파크개발","서울특별시 강서구 공항동 11-10 (주)케이티공항사옥2층","02-2665-6006","02-706-9773","www.dp566.com","27200-00029-02-05-035-01.jpg","27200-00029-02-05-035-02.jpg"
"27200-00029-02-05-036","거꾸로 매달리기",1,"2021-06-30","27200-00029","앞산공원","053-803-7430","대구광역시 앞산공원관리사무소","2022-12-09","Y","보통","뇌,심장,혈액순환","N",0.82,1.26,1.45,"N","앞산공원",3,35.8236469906,128.6000179839,"","대구광역시 남구 대명동 산 227-5","대명9동","(주)디자인파크개발","서울시 마포구 신수동 99-1 루튼빌딩 6F","02-706-9775","02-706-9773","www.dp566.com","27200-00029-02-05-036-01.jpg","27200-00029-02-05-036-02.jpg"
"27200-00029-02-05-037","노젓기",1,"2021-06-30","27200-00029","앞산공원","053-803-7430","대구광역시 앞산공원관리사무소","2022-12-09","N","보통","심폐,상체,허리,복부,대퇴부,팔,다리","N",0.64,0.97,1.23,"N","앞산공원",3,35.8236884638,128.6000051696,"","대구광역시 남구 대명동 산 227-5","대명9동","","","","","","27200-00029-02-05-037-01.jpg","27200-00029-02-05-037-02.jpg"
"27200-00029-02-05-038","허리돌리기",2,"2021-06-30","27200-00029","앞산공원","053-803-7430","대구광역시 앞산공원관리사무소","2022-12-09","N","보통","허리","N",0.54,1.42,1.49,"N","앞산공원",3,35.8237132572,128.6000042842,"","대구광역시 남구 대명동 산 227-5","대명9동","","","","","","27200-00029-02-05-038-01.jpg","27200-00029-02-05-038-02.jpg"
"27200-00029-02-05-039","허리돌리기",2,"2021-06-30","27200-00029","앞산공원","053-803-7430","대구광역시 앞산공원관리사무소","2022-12-09","N","보통","허리","N",0.55,1.72,1.53,"N","앞산공원",3,35.8237333063,128.6000091127,"","대구광역시 남구 대명동 산 227-5","대명9동","","","","","","27200-00029-02-05-039-01.jpg","27200-00029-02-05-039-02.jpg"
"27200-00029-02-05-040","거꾸로 매달리기",1,"2021-06-30","27200-00029","앞산공원","053-803-7430","대구광역시 앞산공원관리사무소","2022-12-09","Y","보통","허리,등,혈액순환","N",0.89,1.20,1.60,"N","앞산공원",3,35.8236601089,128.6001156191,"","대구광역시 남구 대명동 산 227-5","대명9동","","경기도 시흥시 정왕동 1371-2 (사회공단 3마 103호)","02-869-3355","","","27200-00029-02-05-040-01.jpg","27200-00029-02-05-040-02.jpg"
"27140-00040-02-05-017","다리근육풀기",3,"2021-09-21","27140-00040","대구선동촌공원","053-662-2863","대구광역시 동구청","2022-12-09","Y","보통","무릎,엉덩이,다리","N",0.95,0.95,1.25,"N","대구선동촌공원",10,35.8841781616,128.6615447998,"","대구광역시 동구 입석동 893-9","동촌동","(주)디자인파크개발","서울특별시 강서구 공항동 11-10 (주)케이티공항사옥2층","02-2665-6006","02-706-9773","www.dp566.com","27140-00040-02-05-017-01.jpg","27140-00040-02-05-017-02.jpg"
"27140-00040-02-05-018","팔돌리기",2,"2021-09-21","27140-00040","대구선동촌공원","053-662-2863","대구광역시 동구청","2022-12-09","Y","보통","어깨","N",1.10,0.72,1.91,"N","대구선동촌공원",10,35.8842506409,128.6613616943,"","대구광역시 동구 입석동 893-9","동촌동","(주)디자인파크개발","서울특별시 강서구 공항동 11-10 (주)케이티공항사옥2층","02-2665-6006","02-706-9773","www.dp566.com","27140-00040-02-05-018-01.jpg","27140-00040-02-05-018-02.jpg"
"27140-00040-02-05-019","노젓기",1,"2021-09-21","27140-00040","대구선동촌공원","053-662-2863","대구광역시 동구청","2022-12-09","Y","보통","심폐,상체,허리,복부,대퇴부,팔,다리","N",0.67,1.00,1.23,"N","대구선동촌공원",10,35.8842353821,128.6613769531,"","대구광역시 동구 입석동 893-9","동촌동","(주)디자인파크개발","","","","","27140-00040-02-05-019-01.jpg","27140-00040-02-05-019-02.jpg"
"27230-00002-02-05-044","노젓기",2,"2020-12-10","27230-00002","연암공원","053-665-2864","대구광역시 북구청","2022-12-09","Y","보통","심폐","N",0.97,1.66,2.66,"N","연암공원",7,35.8966636658,128.5979003906,"","대구광역시 북구 산격동 산 80","산격1동","(주)오리코스포텍","","02-900-3688","","www.22segi.com","27230-00002-02-05-044-01.jpg","27230-00002-02-05-044-02.jpg"
"27230-00002-02-05-045","오금펴기",2,"2020-12-10","27230-00002","연암공원","053-665-2864","대구광역시 북구청","2022-12-09","Y","보통","다리,허리","N",0.77,1.93,2.66,"N","연암공원",7,35.8965187073,128.5978546143,"","대구광역시 북구 산격동 산 80","산격1동","(주)오리코스포텍","","02-900-3688","","www.22segi.com","27230-00002-02-05-045-01.jpg","27230-00002-02-05-045-02.jpg"
"27140-00040-02-05-020","공중걷기",1,"2021-09-21","27140-00040","대구선동촌공원","053-662-2863","대구광역시 동구청","2022-12-09","Y","보통","엉덩이,무릎,발목,발,하체","N",1.10,0.53,1.42,"N","대구선동촌공원",10,35.8841934204,128.6615142822,"","대구광역시 동구 입석동 893-9","동촌동","(주)디자인파크개발","서울특별시 강서구 공항동 11-10 (주)케이티공항사옥2층","02-2665-6006","02-706-9773","www.dp566.com","27140-00040-02-05-020-01.jpg","27140-00040-02-05-020-02.jpg"
"27230-00002-02-05-046","파도타기",2,"2020-12-10","27230-00002","연암공원","053-665-2864","대구광역시 북구청","2022-12-09","Y","보통","허리,혈관계통","N",0.86,2.05,2.66,"N","연암공원",7,35.8968475565,128.5978812613,"","대구광역시 북구 산격동 산 80","산격1동","(주)오리코스포텍","","02-900-3688","","www.22segi.com","27230-00002-02-05-046-01.jpg","27230-00002-02-05-046-02.jpg"
"27230-00002-02-05-047","팔돌리기",2,"2020-12-10","27230-00002","연암공원","053-665-2864","대구광역시 북구청","2022-12-09","Y","보통","어깨,팔꿈치,허리","N",0.92,1.02,2.66,"N","연암공원",7,35.8970031738,128.597946167,"","대구광역시 북구 산격동 산 80","산격1동","(주)오리코스포텍","","02-900-3688","","www.22segi.com","27230-00002-02-05-047-01.jpg","27230-00002-02-05-047-02.jpg"
"27140-00040-02-05-021","역기내(올)리기",2,"2021-09-21","27140-00040","대구선동촌공원","053-662-2863","대구광역시 동구청","2022-12-09","Y","보통","상체,등,이두근,전완근,손목,팔목","N",0.77,2.20,1.64,"N","대구선동촌공원",10,35.8842315674,128.6614074707,"","대구광역시 동구 입석동 893-9","동촌동","(주)디자인파크개발","서울특별시 강서구 공항동 11-10 (주)케이티공항사옥2층","02-2665-6006","02-706-9773","www.dp566.com","27140-00040-02-05-021-01.jpg","27140-00040-02-05-021-02.jpg"
"27230-00002-02-05-048","역기내(올)리기",2,"2020-12-10","27230-00002","연암공원","053-665-2864","대구광역시 북구청","2022-12-09","Y","보통","팔,등","N",0.77,2.36,2.66,"N","연암공원",7,35.896686554,128.5979003906,"","대구광역시 북구 산격동 산 80","산격1동","(주)오리코스포텍","","02-900-3688","","www.22segi.com","27230-00002-02-05-048-01.jpg","27230-00002-02-05-048-02.jpg"
"27230-00002-02-05-049","공중걷기",2,"2020-12-10","27230-00002","연암공원","053-665-2864","대구광역시 북구청","2022-12-09","Y","보통","팔,다리,심폐","N",0.80,2.62,2.66,"N","연암공원",7,35.8965415955,128.5978393555,"","대구광역시 북구 산격동 산 80","산격1동","(주)오리코스포텍","","02-900-3688","","www.22segi.com","27230-00002-02-05-049-01.jpg","27230-00002-02-05-049-02.jpg"
