표찰번호,체육시설명,운동기구명,소재지도로명주소,소재지지번주소,전화번호,관리기관,위도,경도,데이터기준일자
가북면10-4,회남마을체육시설,로윙라이더,경상남도 거창군 가북면 보해길 963-3,경상남도 거창군 가북면 해평리 1551-1,055-940-8720,경상남도 거창군 체육시설사업소,35.79355781,127.9716128,2023-03-31
가북면10-1,회남마을체육시설,싸이클,경상남도 거창군 가북면 보해길 963-3,경상남도 거창군 가북면 해평리 1551-1,055-940-8720,경상남도 거창군 체육시설사업소,35.79355781,127.9716128,2023-03-31
가북면10-2,회남마을체육시설,트위스트,경상남도 거창군 가북면 보해길 963-3,경상남도 거창군 가북면 해평리 1551-1,055-940-8720,경상남도 거창군 체육시설사업소,35.79355781,127.9716128,2023-03-31
가북면10-3,회남마을체육시설,작은활차,경상남도 거창군 가북면 보해길 963-3,경상남도 거창군 가북면 해평리 1551-1,055-940-8720,경상남도 거창군 체육시설사업소,35.79355781,127.9716128,2023-03-31
가북면11-4,추동마을체육시설,싸이클,,경상남도 거창군 가북면 해평리 763,055-940-8720,경상남도 거창군 체육시설사업소,35.77763416,127.9779262,2023-03-31
가북면11-3,추동마을체육시설,작은활차,,경상남도 거창군 가북면 해평리 763,055-940-8720,경상남도 거창군 체육시설사업소,35.77763416,127.9779262,2023-03-31
가북면11-2,추동마을체육시설,워킹트레이너,,경상남도 거창군 가북면 해평리 763,055-940-8720,경상남도 거창군 체육시설사업소,35.77763416,127.9779262,2023-03-31
가북면11-1,추동마을체육시설,트위스트,,경상남도 거창군 가북면 해평리 763,055-940-8720,경상남도 거창군 체육시설사업소,35.77763416,127.9779262,2023-03-31
가북면12-1,송정마을체육시설,작은활차,경상남도 거창군 가북면 송정길 37-2,경상남도 거창군 가북면 용암리 2010,055-940-8720,경상남도 거창군 체육시설사업소,35.80725365,128.0306792,2023-03-31
가북면12-2,송정마을체육시설,레그프레스,경상남도 거창군 가북면 송정길 37-2,경상남도 거창군 가북면 용암리 2010,055-940-8720,경상남도 거창군 체육시설사업소,35.80725365,128.0306792,2023-03-31
가북면12-3,송정마을체육시설,써핑롤링,경상남도 거창군 가북면 송정길 37-2,경상남도 거창군 가북면 용암리 2010,055-940-8720,경상남도 거창군 체육시설사업소,35.80725365,128.0306792,2023-03-31
가북면12-4,송정마을체육시설,싸이클,경상남도 거창군 가북면 송정길 37-2,경상남도 거창군 가북면 용암리 2010,055-940-8720,경상남도 거창군 체육시설사업소,35.80725365,128.0306792,2023-03-31
가북면14-3,율리마을체육시설,큰활차,경상남도 거창군 가북면 율리길 323-8,경상남도 거창군 가북면 용산리 1087,055-940-8720,경상남도 거창군 체육시설사업소,35.7247763,127.9886312,2023-03-31
가북면14-2,율리마을체육시설,써핑롤링,경상남도 거창군 가북면 율리길 323-8,경상남도 거창군 가북면 용산리 1087,055-940-8720,경상남도 거창군 체육시설사업소,35.7247763,127.9886312,2023-03-31
가북면14-1,율리마을체육시설,레그프레스,경상남도 거창군 가북면 율리길 323-8,경상남도 거창군 가북면 용산리 1087,055-940-8720,경상남도 거창군 체육시설사업소,35.7247763,127.9886312,2023-03-31
가북면14-4,율리마을체육시설,트위스트,경상남도 거창군 가북면 율리길 323-8,경상남도 거창군 가북면 용산리 1087,055-940-8720,경상남도 거창군 체육시설사업소,35.7247763,127.9886312,2023-03-31
가북면15-1,양암마을체육시설,큰활차,경상남도 거창군 가북면 양암길 17,경상남도 거창군 가북면 해평리 1756,055-940-8720,경상남도 거창군 체육시설사업소,35.76466839,127.977441,2023-03-31
가북면15-2,양암마을체육시설,써핑롤링,경상남도 거창군 가북면 양암길 17,경상남도 거창군 가북면 해평리 1756,055-940-8720,경상남도 거창군 체육시설사업소,35.76466839,127.977441,2023-03-31
가북면16-2,달밭마을체육시설,레그프레스,경상남도 거창군 가북면 가북로 679-1,경상남도 거창군 가북면 해평리 233,055-940-8720,경상남도 거창군 체육시설사업소,35.76054899,127.9873687,2023-03-31
가북면16-1,달밭마을체육시설,트위스트,경상남도 거창군 가북면 가북로 679-1,경상남도 거창군 가북면 해평리 233,055-940-8720,경상남도 거창군 체육시설사업소,35.76054899,127.9873687,2023-03-31
가북면16-3,달밭마을체육시설,싸이클,경상남도 거창군 가북면 가북로 679-1,경상남도 거창군 가북면 해평리 233,055-940-8720,경상남도 거창군 체육시설사업소,35.76054899,127.9873687,2023-03-31
가북면17-3,심방마을체육시설,써핑롤링,,경상남도 거창군 가북면 중촌리 993-7,055-940-8720,경상남도 거창군 체육시설사업소,35.82554914,127.966978,2023-03-31
가북면17-2,심방마을체육시설,싸이클,,경상남도 거창군 가북면 중촌리 993-7,055-940-8720,경상남도 거창군 체육시설사업소,35.82554914,127.966978,2023-03-31
기북면17-1,심방마을체육시설,큰활차,,경상남도 거창군 가북면 중촌리 993-7,055-940-8720,경상남도 거창군 체육시설사업소,35.82554914,127.966978,2023-03-31
가북면17-4,심방마을체육시설,트위스트,,경상남도 거창군 가북면 중촌리 993-7,055-940-8720,경상남도 거창군 체육시설사업소,35.82554914,127.966978,2023-03-31
가북면18-4,어인마을체육시설,써핑롤링+트위스트,경상남도 거창군 가북면 어인길 838,경상남도 거창군 가북면 우혜리 1180-1,055-940-8720,경상남도 거창군 체육시설사업소,35.76087769,128.0204807,2023-03-31
가북면18-3,어인마을체육시설,싣업+큰활차,경상남도 거창군 가북면 어인길 838,경상남도 거창군 가북면 우혜리 1180-1,055-940-8720,경상남도 거창군 체육시설사업소,35.76087769,128.0204807,2023-03-31
가북면18-2,어인마을체육시설,스윙워커+트위스트,경상남도 거창군 가북면 어인길 838,경상남도 거창군 가북면 우혜리 1180-1,055-940-8720,경상남도 거창군 체육시설사업소,35.76087769,128.0204807,2023-03-31
가북면18-1,어인마을체육시설,싸이클,경상남도 거창군 가북면 어인길 838,경상남도 거창군 가북면 우혜리 1180-1,055-940-8720,경상남도 거창군 체육시설사업소,35.76087769,128.0204807,2023-03-31
일반산단1-1,일반산단공원체육시설,써핑롤링,,경상남도 거창군 남상면 대산리 1562,055-940-8720,경상남도 거창군 체육시설사업소,35.65486828,127.9288427,2023-03-31
일반산단1-2,일반산단공원체육시설,트위스트,,경상남도 거창군 남상면 대산리 1562,055-940-8720,경상남도 거창군 체육시설사업소,35.65486828,127.9288427,2023-03-31
일반산단1-3,일반산단공원체육시설,싸이클,,경상남도 거창군 남상면 대산리 1562,055-940-8720,경상남도 거창군 체육시설사업소,35.65486828,127.9288427,2023-03-31
일반산단1-4,일반산단공원체육시설,써핑롤링,,경상남도 거창군 남상면 대산리 1562,055-940-8720,경상남도 거창군 체육시설사업소,35.65486828,127.9288427,2023-03-31
일반산단1-5,일반산단공원체육시설,트위스트,,경상남도 거창군 남상면 대산리 1562,055-940-8720,경상남도 거창군 체육시설사업소,35.65486828,127.9288427,2023-03-31
일반산단2-1,승강기안전기술원체육시설,오버헤드폴리,경상남도 거창군 남상면 승강기길 80,경상남도 거창군 남상면 대산리 1572,055-940-8720,경상남도 거창군 체육시설사업소,35.65308645,127.9300075,2023-03-31
일반산당2-2,승강기안전기술원체육시설,레그프레스,경상남도 거창군 남상면 승강기길 80,경상남도 거창군 남상면 대산리 1572,055-940-8720,경상남도 거창군 체육시설사업소,35.65308645,127.9300075,2023-03-31
일반산단2-3,승강기안전기술원체육시설,써핑롤링,경상남도 거창군 남상면 승강기길 80,경상남도 거창군 남상면 대산리 1572,055-940-8720,경상남도 거창군 체육시설사업소,35.65308645,127.9300075,2023-03-31
거창읍50-2,중동마을체육시설(2),트위스트,경상남도 거창군 거창읍 새동네2길 25-10,경상남도 거창군 거창읍 대평리 1452-14,055-940-8720,경상남도 거창군 체육시설사업소,35.68829183,127.9274078,2023-03-31
거창읍50-3,중동마을체육시설(2),노젓기,경상남도 거창군 거창읍 새동네2길 25-10,경상남도 거창군 거창읍 대평리 1452-14,055-940-8720,경상남도 거창군 체육시설사업소,35.68829183,127.9274078,2023-03-31
거창읍50-5,중동마을체육시설(2),철봉,경상남도 거창군 거창읍 새동네2길 25-10,경상남도 거창군 거창읍 대평리 1452-14,055-940-8720,경상남도 거창군 체육시설사업소,35.68829183,127.9274078,2023-03-31
거창읍52-1,죽전마을체육시설,오버헤드폴리,경상남도 거창군 거창읍 죽전길 120,경상남도 거창군 거창읍 중앙리 38-7,055-940-8720,경상남도 거창군 체육시설사업소,35.6906892,127.9127669,2023-03-31
거창읍52-2,죽전마을체육시설,싸이클,경상남도 거창군 거창읍 죽전길 120,경상남도 거창군 거창읍 중앙리 38-7,055-940-8720,경상남도 거창군 체육시설사업소,35.6906892,127.9127669,2023-03-31
가조면3-7,마상리체육공원체육시설,스윙워커,,경상남도 거창군 가조면 마상리 17,055-940-8720,경상남도 거창군 체육시설사업소,35.70730964,128.0171856,2023-03-31
가조면3-6,마상리체육공원체육시설,써핑롤링,,경상남도 거창군 가조면 마상리 17,055-940-8720,경상남도 거창군 체육시설사업소,35.70730964,128.0171856,2023-03-31
가조면3-5,마상리체육공원체육시설,백스트레칭,,경상남도 거창군 가조면 마상리 17,055-940-8720,경상남도 거창군 체육시설사업소,35.70730964,128.0171856,2023-03-31
가조면3-4,마상리체육공원체육시설,거꾸리,,경상남도 거창군 가조면 마상리 17,055-940-8720,경상남도 거창군 체육시설사업소,35.70730964,128.0171856,2023-03-31
가조면3-3,마상리체육공원체육시설,워킹트레이너,,경상남도 거창군 가조면 마상리 17,055-940-8720,경상남도 거창군 체육시설사업소,35.70730964,128.0171856,2023-03-31
가조면3-2,마상리체육공원체육시설,스윙워커,,경상남도 거창군 가조면 마상리 17,055-940-8720,경상남도 거창군 체육시설사업소,35.70730964,128.0171856,2023-03-31
가조면3-1,마상리체육공원체육시설,트위스트,,경상남도 거창군 가조면 마상리 17,055-940-8720,경상남도 거창군 체육시설사업소,35.70730964,128.0171856,2023-03-31
가조면4-3,장기리3.1문화공원체육시설,큰활차,,경상남도 거창군 가조면 장기리 125-3,055-940-8720,경상남도 거창군 체육시설사업소,35.71250655,127.9989911,2023-03-31
가조면4-2,장기리3.1문화공원체육시설,트위스트,,경상남도 거창군 가조면 장기리 125-3,055-940-8720,경상남도 거창군 체육시설사업소,35.71250655,127.9989911,2023-03-31
가조면4-1,장기리3.1문화공원체육시설,써핑롤링,,경상남도 거창군 가조면 장기리 125-3,055-940-8720,경상남도 거창군 체육시설사업소,35.71250655,127.9989911,2023-03-31
가조면4-4,장기리3.1문화공원체육시설,싣업,,경상남도 거창군 가조면 장기리 125-3,055-940-8720,경상남도 거창군 체육시설사업소,35.71250655,127.9989911,2023-03-31
가조면5-1,가조어린이공원체육시설,스윙워커,,경상남도 거창군 가조면 마상리 152,055-940-8720,경상남도 거창군 체육시설사업소,35.70717934,128.0157479,2023-03-31
가조면5-2,가조어린이공원체육시설,워킹트레이너,,경상남도 거창군 가조면 마상리 152,055-940-8720,경상남도 거창군 체육시설사업소,35.70717934,128.0157479,2023-03-31
가조면5-3,가조어린이공원체육시설,싣업,,경상남도 거창군 가조면 마상리 152,055-940-8720,경상남도 거창군 체육시설사업소,35.70717934,128.0157479,2023-03-31
가조면5-4,가조어린이공원체육시설,큰활차,,경상남도 거창군 가조면 마상리 152,055-940-8720,경상남도 거창군 체육시설사업소,35.70717934,128.0157479,2023-03-31
가조면5-5,가조어린이공원체육시설,체스트다운,,경상남도 거창군 가조면 마상리 152,055-940-8720,경상남도 거창군 체육시설사업소,35.70717934,128.0157479,2023-03-31
가조면5-6,가조어린이공원체육시설,트위스트,,경상남도 거창군 가조면 마상리 152,055-940-8720,경상남도 거창군 체육시설사업소,35.70717934,128.0157479,2023-03-31
가조면5-7,가조어린이공원체육시설,백스트레칭,,경상남도 거창군 가조면 마상리 152,055-940-8720,경상남도 거창군 체육시설사업소,35.70717934,128.0157479,2023-03-31
가조면5-8,가조어린이공원체육시설,써핑롤링,,경상남도 거창군 가조면 마상리 152,055-940-8720,경상남도 거창군 체육시설사업소,35.70717934,128.0157479,2023-03-31
가조면6-1,광성마을체육시설,써핑롤링,,경상남도 거창군 가조면 기리 1022-1,055-940-8720,경상남도 거창군 체육시설사업소,35.6757398,128.0179992,2023-03-31
가조면6-2,광성마을체육시설,오버헤드폴리,,경상남도 거창군 가조면 기리 1022-1,055-940-8720,경상남도 거창군 체육시설사업소,35.6757398,128.0179992,2023-03-31
